cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
99280 -0.064539 0.403252 -0.0334382 8.76778 7.75935 -2.38811 67.5598 37.9493 40.287 36.9982
99281 -0.0647015 0.408863 -0.0276186 15.3242 10.285 -3.80854 17.2367 18.2847 14.6981 13.6676
99291 -0.0335326 0.407085 -0.0159409 8.99819 -3.10099 2.16719 81.666 37.3476 39.6482 52.245
99292 -0.0334864 0.402127 -0.0217606 11.6673 -1.38163 5.81314 49.3638 18.0373 33.6599 32.0718
99293 -0.0276375 0.407073 -0.0217799 13.02 -2.32405 1.76898 46.1084 19.3001 21.4871 30.6504
99294 -0.0276063 0.402122 -0.0159301 12.2925 -1.10206 5.4037 43.2865 15.8577 30.868 29.2249
99295 -0.0276378 0.407068 -0.0159413 11.4281 -2.63246 2.26775 57.1817 25.4371 27.1865 37.6914
99296 -0.0335321 0.407091 -0.0217792 11.0658 -3.01956 1.75431 63.7771 27.6565 29.2426 41.5227
99297 -0.0334864 0.402125 -0.01593 9.98616 -1.43319 7.13708 59.9396 22.9297 41.3843 35.6267
99298 -0.0647028 0.408849 0.0131855 13.8173 11.5124 -0.815791 23.1073 20.4423 16.0952 15.4192
99304 -0.0647026 0.408851 0.0190089 13.7248 11.4266 -0.447975 22.8908 20.3053 15.9156 15.2988
99305 -0.0647031 0.408853 -0.01594 14.6716 11.4641 -2.87271 18.8511 19.5972 15.1914 14.0046
99306 -0.0645424 0.403247 -0.0217569 7.64644 7.19674 -1.38265 74.1383 43.608 48.3958 41.1378
99310 -0.0647027 0.408856 -0.0217742 14.9792 11.214 -3.37721 18.3494 19.1926 14.9339 13.8562
99313 -0.0276063 0.402121 0.0131847 5.78205 -0.590799 9.08151 96.0791 40.3189 81.939 41.0404
99319 0.059755 0.407917 -0.0334938 6.60802 -1.10401 -2.09917 89.1376 53.3751 58.3244 64.7457
99320 0.065122 0.40324 -0.0334392 7.50489 0.251894 -7.02932 65.7788 39.0765 58.7656 40.6401
99321 0.0595257 0.402554 -0.027594 10.4512 -0.67534 -7.42697 47.2948 19.6156 39.1436 30.2895
99322 0.0656425 0.408853 -0.027618 7.89089 -1.28193 -1.46061 76.1524 45.8428 45.596 56.0031
